,price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,code
33,0.414973347970818,0.28813010595705113,0.44359438379500693,0.15000000000000002,0.4285714285714285,0.3882976552584404,1,0,1,0.42857142857142855
34,0.3424226808222064,0.3369433630413914,0.36741496197343526,0.25,0.6928571428571427,0.3882976552584404,1,0,1,0.5714285714285714
35,0.954242509439325,0.7558502866780519,0.8991242590596791,0.75,0.4285714285714285,0.22996600290867986,1,0,1,0.42857142857142855
36,0.5024271199844328,0.3934183977486787,0.59364861017563,0.15000000000000002,0.3214285714285714,0.9025172702761631,1,1,0,1.0
37,0.38021124171160614,0.35601134822329095,0.44359438379500693,0.3500000000000001,0.7499999999999999,0.6792566110800579,1,0,1,0.0
38,0.42160392686983106,0.35601134822329095,0.32662373338471484,0.25,0.4999999999999999,0.5169953326656691,0,0,1,0.7142857142857142
39,0.5289167002776549,0.2681181720201693,0.30547564888405,0.15000000000000002,0.0,0.3882976552584404,1,1,1,0.0
40,0.5682017240669948,0.3369433630413914,0.44359438379500693,0.2,0.0,0.22996600290867986,1,1,0,0.0
41,0.2648178230095366,0.19564948117388026,0.1407179900347959,0.10000000000000003,0.5357142857142857,0.6792566110800579,1,1,0,0.8571428571428572
42,0.24551266781414993,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.6428571428571428,0.3882976552584404,0,0,0,0.8571428571428572
43,0.255272505103306,0.16332217705160867,0.36741496197343526,0.050000000000000044,0.7499999999999999,0.130120800775899,1,0,1,0.7142857142857142
44,0.36172783601759284,0.35601134822329095,0.4965878149904208,0.2,0.21428571428571427,0.6792566110800579,1,1,1,0.7142857142857142
45,0.7242758696007889,0.5596456410364745,0.59364861017563,0.45000000000000007,0.2857142857142857,0.6792566110800579,0,0,1,0.42857142857142855
46,0.4116197059632303,0.37483326395486327,0.4251753103317588,0.4,0.6428571428571428,0.9025172702761631,1,0,1,0.0
47,0.3424226808222064,0.2375400883338561,0.4251753103317588,0.10000000000000003,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
48,0.30963016742589855,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.6428571428571428,0.3882976552584404,0,1,1,0.8571428571428572
49,0.3053513694466241,0.35601134822329095,0.40635138982437047,0.4,0.7142857142857142,0.6792566110800579,0,0,1,0.5714285714285714
50,0.2355284469075487,0.18496389803771995,0.347262175557975,0.10000000000000003,0.6428571428571428,0.6792566110800579,0,0,1,1.0
51,0.36172783601759284,0.3369433630413914,0.347262175557975,0.15000000000000002,0.6428571428571428,0.9025172702761631,0,0,1,0.8571428571428572
52,0.24054924828259971,0.2271911544608829,0.4251753103317588,0.10000000000000003,0.6428571428571428,0.3882976552584404,1,0,1,0.5714285714285714
53,0.4471580313422192,0.5513133959207419,0.5135478524859298,0.3500000000000001,0.5357142857142857,0.0,1,0,0,0.8571428571428572
54,0.6414741105040995,0.664393042356703,0.6527378244420246,0.75,0.4285714285714285,0.6792566110800579,1,0,1,0.2857142857142857
55,0.19865708695442263,0.08447316897229018,0.16628567692795482,0.050000000000000044,0.7499999999999999,0.3882976552584404,1,0,1,0.7142857142857142
56,0.5563025007672875,0.3934183977486787,0.4965878149904208,0.30000000000000004,0.3214285714285714,0.3882976552584404,1,1,0,0.2857142857142857
57,0.25042000230889383,0.20624783068189756,0.2615453065577631,0.2,0.7142857142857142,0.3141394019800229,0,0,0,0.5714285714285714
58,0.8325089127062364,0.41177546717624014,0.4792851273979504,0.7000000000000001,0.4285714285714285,0.3882976552584404,1,1,1,0.2857142857142857
59,0.3502480183341625,0.3369433630413914,0.347262175557975,0.25,0.6428571428571428,0.3882976552584404,0,0,1,0.5714285714285714
60,0.29666519026153115,0.25800183476499194,0.23870518217991288,0.10000000000000003,0.5357142857142857,0.6792566110800579,0,1,1,0.2857142857142857
61,0.5314789170422551,0.4655578849693647,0.5135478524859298,0.3500000000000001,0.6928571428571427,0.4553418409740847,1,0,0,0.5714285714285714
62,0.5976951859255124,0.3841548709741447,0.40635138982437047,0.25,0.2857142857142857,0.5169953326656691,0,0,1,0.42857142857142855
63,0.25042000230889383,0.08447316897229018,0.16628567692795482,0.050000000000000044,0.035714285714285726,0.6792566110800579,1,0,0,0.8571428571428572
64,0.5865873046717549,0.36545247034522976,0.5782165907588217,0.15000000000000002,0.3214285714285714,0.6792566110800579,1,0,1,0.2857142857142857
65,0.3010299956639815,0.15236137361284574,0.347262175557975,0.050000000000000044,0.5714285714285714,0.6792566110800579,1,1,1,0.5714285714285714
66,0.4313637641589876,0.35601134822329095,0.44359438379500693,0.25,0.7499999999999999,0.6792566110800579,0,0,1,0.0
67,0.3010299956639815,0.36545247034522976,0.38710442465245043,0.15000000000000002,0.7499999999999999,0.9999999999999999,0,0,1,0.0
68,0.4345689040341989,0.2271911544608829,0.2615453065577631,0.15000000000000002,0.0,0.22996600290867986,1,0,1,0.0
69,0.4248816366310668,0.3841548709741447,0.46162565833565417,0.25,0.5357142857142857,0.6792566110800579,1,0,0,0.8571428571428572
70,0.46239799789895586,0.4299126676635905,0.6237027080922655,0.15000000000000002,0.6428571428571428,0.3141394019800229,1,1,1,1.0
71,0.3222192947339193,0.37483326395486327,0.5301785479639483,0.25,0.8214285714285713,0.6792566110800579,0,0,0,0.2857142857142857
72,0.287801729930226,0.10752580588583727,0.16628567692795482,0.050000000000000044,0.4285714285714285,0.3882976552584404,1,0,1,0.42857142857142855
73,0.6434526764861876,0.5843954754505596,0.4792851273979504,0.4,0.8214285714285713,0.6792566110800579,1,1,1,0.2857142857142857
74,0.3979400086720377,0.35601134822329095,0.40635138982437047,0.25,0.6428571428571428,0.6792566110800579,1,0,1,0.5714285714285714
75,0.3424226808222064,0.3934183977486787,0.40635138982437047,0.25,0.7142857142857142,0.7740714077973826,1,0,1,0.5714285714285714
76,0.4857214264815799,0.44783771525380156,0.734366600210425,0.2,0.3214285714285714,0.6792566110800579,1,1,1,1.0
77,0.43775056282038816,0.3273140231639642,0.38710442465245043,0.25,0.8928571428571427,0.5743810035318209,0,0,1,0.0
78,0.2304489213782741,0.17418889111848967,0.40635138982437047,0.050000000000000044,0.6428571428571428,0.3882976552584404,1,0,1,0.5714285714285714
79,0.27875360095282886,0.2271911544608829,0.40635138982437047,0.050000000000000044,0.6785714285714285,0.6792566110800579,1,0,0,0.14285714285714285
80,0.36172783601759284,0.25800183476499194,0.32662373338471484,0.2,0.8214285714285713,0.5169953326656691,0,0,1,0.14285714285714285
81,0.18184358794477262,0.13014743834355036,0.21523922371799964,0.050000000000000044,0.6785714285714285,0.9025172702761631,0,1,0,0.2857142857142857
82,0.444044795918076,0.3841548709741447,0.46162565833565417,0.25,0.5357142857142857,0.9025172702761631,1,0,1,0.8571428571428572
83,0.8450980400142567,0.3841548709741447,0.38710442465245043,0.45000000000000007,0.5357142857142857,0.6792566110800579,1,1,0,0.8571428571428572
84,0.3222192947339193,0.2478097165253348,0.30547564888405,0.15000000000000002,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
85,0.3424226808222064,0.08447316897229018,0.16628567692795482,0.050000000000000044,0.035714285714285726,0.5169953326656691,1,0,1,0.8571428571428572
86,0.29666519026153115,0.2478097165253348,0.38710442465245043,0.15000000000000002,0.6428571428571428,0.3882976552584404,1,0,0,0.5714285714285714
87,0.255272505103306,0.18496389803771995,0.40635138982437047,0.050000000000000044,0.7499999999999999,0.3882976552584404,1,0,1,0.7142857142857142
88,0.414973347970818,0.3841548709741447,0.4251753103317588,0.25,0.5357142857142857,0.9025172702761631,1,0,1,0.8571428571428572
89,0.5185139398778873,0.2375400883338561,0.40635138982437047,0.2,0.4285714285714285,0.6792566110800579,1,1,1,0.2857142857142857
90,0.414973347970818,0.3369433630413914,0.38710442465245043,0.30000000000000004,0.7499999999999999,0.6792566110800579,0,0,1,0.0
91,0.4996870826184041,0.36545247034522976,0.46162565833565417,0.2,0.4285714285714285,0.3141394019800229,1,1,1,0.42857142857142855
92,0.8808135922807916,0.7926553859457206,0.8088878338936292,0.5,0.2857142857142857,0.3882976552584404,0,0,1,0.42857142857142855
93,0.6232492903979006,0.3841548709741447,0.347262175557975,0.75,0.3571428571428571,0.3882976552584404,1,0,1,0.0
94,0.3654879848908996,0.3369433630413914,0.5135478524859298,0.2,0.035714285714285726,0.3882976552584404,0,1,0,0.8571428571428572
95,0.4471580313422192,0.34650871846821985,0.38710442465245043,0.25,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
96,0.414973347970818,0.4389012459674837,0.5625013992759746,0.4,0.21428571428571427,0.6792566110800579,1,0,1,0.7142857142857142
97,0.21484384804769796,0.08447316897229018,0.19111216610637083,0.050000000000000044,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
98,0.619093330626743,0.6799617998621394,0.7847607762820004,0.45000000000000007,0.4999999999999999,0.22996600290867986,1,1,1,0.7142857142857142
99,0.29666519026153115,0.2375400883338561,0.30547564888405,0.15000000000000002,0.9999999999999999,0.7740714077973826,1,0,0,0.14285714285714285
100,0.3424226808222064,0.35601134822329095,0.4251753103317588,0.30000000000000004,0.7142857142857142,0.130120800775899,1,0,1,0.5714285714285714
101,0.973127853599699,0.718301424571016,0.8438499905483954,0.65,0.4285714285714285,0.6792566110800579,1,1,1,0.2857142857142857
102,0.3222192947339193,0.15236137361284574,0.347262175557975,0.050000000000000044,0.0,0.9025172702761631,1,1,1,0.0
103,0.5289167002776549,0.28813010595705113,0.38710442465245043,0.15000000000000002,0.3571428571428571,0.3882976552584404,1,1,1,0.0
104,0.2741578492636798,0.2271911544608829,0.40635138982437047,0.10000000000000003,0.6785714285714285,0.7740714077973826,1,0,1,0.14285714285714285
105,0.4345689040341989,0.36545247034522976,0.4251753103317588,0.25,0.6785714285714285,0.3882976552584404,0,0,0,0.14285714285714285
106,0.24551266781414993,0.13014743834355036,0.2615453065577631,0.050000000000000044,0.24999999999999997,0.6792566110800579,1,1,0,0.14285714285714285
107,0.414973347970818,0.3934183977486787,0.59364861017563,0.2,0.21428571428571427,0.5169953326656691,1,1,1,0.7142857142857142
108,0.4771212547196624,0.44783771525380156,0.5782165907588217,0.25,0.6428571428571428,0.22996600290867986,1,0,1,1.0
109,0.22530928172586284,0.16332217705160867,0.36741496197343526,0.0,0.6428571428571428,0.9025172702761631,1,1,0,0.8571428571428572
110,0.1702617153949577,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.7499999999999999,0.3882976552584404,0,0,0,0.7142857142857142
111,0.44090908206521795,0.35601134822329095,0.40635138982437047,0.25,0.7142857142857142,0.3882976552584404,0,0,1,0.5714285714285714
112,0.3979400086720377,0.20624783068189756,0.347262175557975,0.25,0.6428571428571428,0.6792566110800579,1,0,1,0.0
113,0.3222192947339193,0.15236137361284574,0.30547564888405,0.050000000000000044,0.10714285714285712,0.3882976552584404,1,1,1,1.0
114,0.44090908206521795,0.28813010595705113,0.40635138982437047,0.15000000000000002,0.5357142857142857,0.6792566110800579,1,1,1,0.2857142857142857
115,0.4116197059632303,0.4389012459674837,0.5782165907588217,0.25,0.5357142857142857,0.6792566110800579,0,0,0,0.2857142857142857
116,0.38021124171160614,0.14130399362021695,0.347262175557975,0.050000000000000044,0.6428571428571428,0.3882976552584404,1,1,1,0.8571428571428572
117,0.27875360095282886,0.2271911544608829,0.28379211334629373,0.15000000000000002,0.6428571428571428,0.9025172702761631,1,0,1,0.8571428571428572
118,0.21484384804769796,0.14130399362021695,0.28379211334629373,0.0,0.5357142857142857,0.3882976552584404,0,1,1,0.2857142857142857
119,0.1702617153949577,0.08447316897229018,0.19111216610637083,0.050000000000000044,0.7499999999999999,0.6792566110800579,1,0,0,0.7142857142857142
120,0.3424226808222064,0.41177546717624014,0.44359438379500693,0.25,0.9999999999999999,0.6792566110800579,1,0,1,0.42857142857142855
121,0.24054924828259971,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.6428571428571428,0.5169953326656691,0,0,1,0.8571428571428572
122,0.5797835966168103,0.3934183977486787,0.4251753103317588,0.3500000000000001,0.6428571428571428,0.3882976552584404,0,0,1,1.0
123,0.255272505103306,0.16332217705160867,0.36741496197343526,0.050000000000000044,0.9999999999999999,0.6792566110800579,1,0,1,0.42857142857142855
124,0.48287358360875365,0.37483326395486327,0.5464924489475349,0.15000000000000002,0.4285714285714285,0.22996600290867986,1,0,1,0.42857142857142855
125,0.38021124171160614,0.3273140231639642,0.30547564888405,0.3500000000000001,0.6928571428571427,0.5169953326656691,1,1,1,0.5714285714285714
126,0.5910646070264993,0.41177546717624014,0.5782165907588217,0.25,0.10714285714285712,0.22996600290867986,1,1,0,1.0
127,0.4593924877592308,0.3841548709741447,0.5135478524859298,0.25,0.7499999999999999,0.6792566110800579,1,0,1,0.0
128,0.4742162640762555,0.36545247034522976,0.46162565833565417,0.4,0.10714285714285712,0.3882976552584404,1,1,1,1.0
129,0.4471580313422192,0.14130399362021695,0.30547564888405,0.0,0.4285714285714285,0.3882976552584404,1,1,0,0.2857142857142857
130,0.3222192947339193,0.15236137361284574,0.38710442465245043,0.050000000000000044,0.4285714285714285,0.3882976552584404,1,1,0,0.42857142857142855
131,0.5682017240669948,0.3176193973832522,0.40635138982437047,0.15000000000000002,0.0,0.130120800775899,1,1,1,0.0
132,0.36172783601759284,0.36545247034522976,0.5625013992759746,0.15000000000000002,0.6071428571428571,0.6792566110800579,1,1,1,0.7142857142857142
133,0.36172783601759284,0.3273140231639642,0.40635138982437047,0.25,0.7142857142857142,0.9025172702761631,1,0,1,0.5714285714285714
134,0.32633586092875144,0.16332217705160867,0.38710442465245043,0.050000000000000044,0.2857142857142857,0.6792566110800579,0,0,0,0.42857142857142855
135,0.2648178230095366,0.2271911544608829,0.28379211334629373,0.15000000000000002,0.6428571428571428,0.5169953326656691,0,0,1,0.0
136,0.3222192947339193,0.14130399362021695,0.347262175557975,0.050000000000000044,0.0,0.9025172702761631,1,1,1,0.0
137,0.38021124171160614,0.40262491658037525,0.38710442465245043,0.30000000000000004,0.6928571428571427,0.7740714077973826,1,0,1,0.5714285714285714
138,0.01703333929878048,0.4389012459674837,0.4251753103317588,0.2,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
139,0.5289167002776549,0.5175559629891884,0.6237027080922655,0.45000000000000007,0.4285714285714285,0.5169953326656691,0,1,1,0.42857142857142855
140,0.6532125137753437,0.3841548709741447,0.5464924489475349,0.2,0.2857142857142857,0.3882976552584404,1,1,1,0.42857142857142855
141,0.2741578492636798,0.17418889111848967,0.36741496197343526,0.0,0.8214285714285713,0.3882976552584404,0,0,1,0.2857142857142857
142,0.29666519026153115,0.34650871846821985,0.40635138982437047,0.25,0.6428571428571428,0.6792566110800579,1,0,1,0.5714285714285714
143,0.2355284469075487,0.08447316897229018,0.19111216610637083,0.050000000000000044,0.9999999999999999,0.6792566110800579,1,0,0,0.42857142857142855
144,0.5490032620257879,0.3841548709741447,0.4965878149904208,0.2,0.10714285714285712,0.130120800775899,1,0,0,1.0
145,0.354108439147401,0.3369433630413914,0.40635138982437047,0.25,0.6428571428571428,0.5169953326656691,1,0,1,0.5714285714285714
146,0.3424226808222064,0.34650871846821985,0.4251753103317588,0.25,0.7142857142857142,0.5169953326656691,1,0,1,0.5714285714285714
147,0.46239799789895586,0.36545247034522976,0.4965878149904208,0.25,0.6428571428571428,0.22996600290867986,1,0,1,0.5714285714285714
148,0.255272505103306,0.14130399362021695,0.32662373338471484,0.0,0.21428571428571427,0.9025172702761631,1,1,1,0.7142857142857142
149,0.5998830720736879,0.7706591031047809,0.6808207962735611,0.75,0.7499999999999999,0.6792566110800579,0,1,1,0.0
150,0.8715729355458788,0.9868172569302203,0.8991242590596791,0.75,0.5357142857142857,0.6792566110800579,1,0,1,0.2857142857142857
151,0.27875360095282886,0.16332217705160867,0.347262175557975,0.050000000000000044,0.3214285714285714,0.9025172702761631,1,1,1,0.2857142857142857
152,0.1931245983544616,0.08447316897229018,0.16628567692795482,0.050000000000000044,0.7499999999999999,0.6792566110800579,1,1,1,0.7142857142857142
153,0.4313637641589876,0.42087105801884506,0.40635138982437047,0.30000000000000004,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
154,0.3010299956639815,0.3841548709741447,0.40635138982437047,0.3500000000000001,0.6928571428571427,0.9025172702761631,1,0,1,0.5714285714285714
155,0.4857214264815799,0.34650871846821985,0.4251753103317588,0.25,0.4285714285714285,0.3882976552584404,0,0,1,0.42857142857142855
156,0.27875360095282886,0.2375400883338561,0.44359438379500693,0.2,0.7499999999999999,0.5169953326656691,1,0,1,0.7142857142857142
157,0.3138672203691535,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
158,0.35793484700045375,0.3841548709741447,0.40635138982437047,0.4,0.6428571428571428,0.5169953326656691,1,0,0,0.5714285714285714
159,0.354108439147401,0.4299126676635905,0.4251753103317588,0.25,0.6428571428571428,0.9025172702761631,0,0,1,0.8571428571428572
160,0.3344537511509309,0.3841548709741447,0.5301785479639483,0.25,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
161,0.33041377334919075,0.3273140231639642,0.38710442465245043,0.30000000000000004,0.7142857142857142,0.3882976552584404,0,0,0,0.5714285714285714
162,0.3010299956639815,0.35601134822329095,0.5301785479639483,0.2,0.5357142857142857,0.9025172702761631,0,1,1,0.2857142857142857
163,0.32633586092875144,0.34650871846821985,0.36741496197343526,0.3500000000000001,0.7142857142857142,0.3882976552584404,0,0,0,0.5714285714285714
164,0.22530928172586284,0.18496389803771995,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.5169953326656691,0,0,1,0.0
165,0.444044795918076,0.3176193973832522,0.5135478524859298,0.2,0.3214285714285714,0.6792566110800579,0,1,0,1.0
166,0.32633586092875144,0.34650871846821985,0.4251753103317588,0.25,0.7142857142857142,0.3882976552584404,0,0,1,0.5714285714285714
167,0.3944516808262166,0.36545247034522976,0.5782165907588217,0.15000000000000002,0.7499999999999999,0.6792566110800579,1,1,1,0.0
168,0.3502480183341625,0.2375400883338561,0.30547564888405,0.15000000000000002,0.9999999999999999,0.3882976552584404,1,0,0,0.14285714285714285
169,0.3424226808222064,0.2375400883338561,0.36741496197343526,0.10000000000000003,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
170,0.20411998265592457,0.18496389803771995,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
171,0.36172783601759284,0.16332217705160867,0.32662373338471484,0.0,0.3214285714285714,0.5169953326656691,1,1,0,0.2857142857142857
172,0.3424226808222064,0.41177546717624014,0.44359438379500693,0.25,0.9999999999999999,0.6792566110800579,1,0,1,0.42857142857142855
173,0.44090908206521795,0.2681181720201693,0.4251753103317588,0.15000000000000002,0.4285714285714285,0.6792566110800579,1,0,1,0.42857142857142855
174,0.0,0.21676104874853186,0.44359438379500693,0.10000000000000003,0.6428571428571428,0.9999999999999999,0,1,0,0.8571428571428572
175,0.42160392686983106,0.35601134822329095,0.36741496197343526,0.15000000000000002,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
176,0.20411998265592457,0.16332217705160867,0.36741496197343526,0.050000000000000044,0.4999999999999999,0.6792566110800579,1,1,1,0.7142857142857142
177,0.24551266781414993,0.17418889111848967,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.6792566110800579,1,0,1,0.7142857142857142
178,0.5888317255942075,0.608787424405526,0.6527378244420246,0.6000000000000001,0.4285714285714285,0.3882976552584404,0,1,1,0.42857142857142855
179,0.414973347970818,0.36545247034522976,0.5625013992759746,0.15000000000000002,0.3214285714285714,0.6792566110800579,0,0,1,1.0
180,0.2355284469075487,0.07277731762598072,0.16628567692795482,0.050000000000000044,0.6428571428571428,0.6792566110800579,0,0,0,1.0
181,0.40823996531184936,0.28813010595705113,0.4965878149904208,0.15000000000000002,0.14285714285714282,0.3882976552584404,1,1,0,0.42857142857142855
182,0.49136169383427286,0.4299126676635905,0.5464924489475349,0.10000000000000003,0.10714285714285712,0.6792566110800579,1,0,0,1.0
183,0.7323937598229688,0.600695586089748,0.8323537923555429,0.65,0.14285714285714282,0.0,1,1,1,0.42857142857142855
184,0.2304489213782741,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.8214285714285713,0.4553418409740847,0,0,1,0.14285714285714285
185,0.4313637641589876,0.34650871846821985,0.38710442465245043,0.25,0.6928571428571427,0.130120800775899,1,0,0,0.5714285714285714
186,0.6020599913279623,0.7334131211640391,0.7599342871035843,0.3500000000000001,0.4999999999999999,0.3882976552584404,1,0,1,0.7142857142857142
187,0.255272505103306,0.08447316897229018,0.19111216610637083,0.050000000000000044,0.2857142857142857,0.22996600290867986,1,0,1,0.42857142857142855
188,0.4248816366310668,0.2375400883338561,0.44359438379500693,0.15000000000000002,0.6785714285714285,0.130120800775899,1,0,1,0.2857142857142857
189,0.3138672203691535,0.27816039392000946,0.38710442465245043,0.2,0.8214285714285713,0.6792566110800579,0,0,1,0.2857142857142857
190,0.25042000230889383,0.19564948117388026,0.38710442465245043,0.050000000000000044,0.6785714285714285,0.6792566110800579,1,0,1,0.14285714285714285
191,0.20951501454263122,0.14130399362021695,0.28379211334629373,0.050000000000000044,0.6071428571428571,0.6792566110800579,1,0,1,0.7142857142857142
192,0.32633586092875144,0.16332217705160867,0.347262175557975,0.050000000000000044,0.6428571428571428,0.3882976552584404,1,1,1,1.0
193,0.5211380837040365,0.35601134822329095,0.40635138982437047,0.30000000000000004,0.5357142857142857,0.9025172702761631,1,1,1,0.2857142857142857
194,0.1931245983544616,0.13014743834355036,0.23870518217991288,0.050000000000000044,0.6071428571428571,0.130120800775899,1,1,1,0.7142857142857142
195,0.3424226808222064,0.35601134822329095,0.40635138982437047,0.25,0.6428571428571428,0.6792566110800579,0,0,1,0.8571428571428572
196,0.38021124171160614,0.3273140231639642,0.38710442465245043,0.25,0.6928571428571427,0.6792566110800579,1,0,1,0.5714285714285714
197,0.3010299956639815,0.3841548709741447,0.5135478524859298,0.25,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
198,0.4048337166199383,0.34650871846821985,0.347262175557975,0.25,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
199,0.4771212547196624,0.3369433630413914,0.4251753103317588,0.30000000000000004,0.4285714285714285,0.9025172702761631,1,0,1,0.42857142857142855
200,0.29666519026153115,0.37483326395486327,0.6808207962735611,0.050000000000000044,0.9999999999999999,0.130120800775899,1,1,0,0.42857142857142855
201,0.37291200297010696,0.25800183476499194,0.38710442465245043,0.15000000000000002,0.21428571428571427,0.6792566110800579,1,0,1,0.7142857142857142
202,0.38021124171160614,0.21676104874853186,0.36741496197343526,0.2,0.6428571428571428,0.0,1,0,0,1.0
203,0.2304489213782741,0.2271911544608829,0.40635138982437047,0.10000000000000003,0.8928571428571427,0.6792566110800579,1,0,0,0.0
204,0.5237464668115648,0.36545247034522976,0.5625013992759746,0.15000000000000002,0.4285714285714285,0.6792566110800579,1,1,1,0.2857142857142857
205,0.3222192947339193,0.16332217705160867,0.38710442465245043,0.0,0.9999999999999999,0.130120800775899,1,1,1,0.14285714285714285
206,0.414973347970818,0.14130399362021695,0.32662373338471484,0.050000000000000044,0.4285714285714285,0.3882976552584404,1,1,0,0.2857142857142857
207,0.3979400086720377,0.3841548709741447,0.40635138982437047,0.4,0.7142857142857142,0.6792566110800579,0,0,0,0.5714285714285714
208,0.2355284469075487,0.17418889111848967,0.36741496197343526,0.050000000000000044,0.9999999999999999,0.3882976552584404,1,0,1,0.42857142857142855
209,0.3222192947339193,0.18496389803771995,0.32662373338471484,0.15000000000000002,0.10714285714285712,0.6792566110800579,1,1,0,1.0
210,0.37291200297010696,0.2681181720201693,0.4792851273979504,0.30000000000000004,0.3214285714285714,0.5169953326656691,1,0,0,1.0
211,0.33041377334919075,0.3369433630413914,0.38710442465245043,0.15000000000000002,0.6428571428571428,0.6792566110800579,1,0,0,0.5714285714285714
212,0.3010299956639815,0.2375400883338561,0.4251753103317588,0.050000000000000044,0.8928571428571427,0.5169953326656691,1,0,1,0.0
213,0.5910646070264993,0.41177546717624014,0.5782165907588217,0.2,0.4285714285714285,0.22996600290867986,1,1,1,0.2857142857142857
214,0.38021124171160614,0.2478097165253348,0.30547564888405,0.7000000000000001,0.3214285714285714,0.6792566110800579,1,1,1,1.0
215,0.27875360095282886,0.18496389803771995,0.36741496197343526,0.050000000000000044,0.8214285714285713,0.6792566110800579,1,0,1,0.2857142857142857
216,0.3424226808222064,0.16332217705160867,0.36741496197343526,0.050000000000000044,0.8214285714285713,0.6792566110800579,1,1,1,0.2857142857142857
217,0.20411998265592457,0.13014743834355036,0.32662373338471484,0.0,0.6071428571428571,0.22996600290867986,1,1,1,0.7142857142857142
218,0.287801729930226,0.3369433630413914,0.40635138982437047,0.25,0.7142857142857142,0.3882976552584404,0,0,1,0.5714285714285714
219,0.2648178230095366,0.21676104874853186,0.28379211334629373,0.15000000000000002,0.8928571428571427,0.3882976552584404,1,0,1,0.0
220,0.414973347970818,0.3369433630413914,0.38710442465245043,0.15000000000000002,0.6928571428571427,0.22996600290867986,1,0,1,0.5714285714285714
221,0.6720978579357177,0.49176891494448394,0.5301785479639483,0.5,0.035714285714285726,0.22996600290867986,1,0,1,0.8571428571428572
222,0.2695129442179165,0.18496389803771995,0.2615453065577631,0.15000000000000002,0.6428571428571428,0.3882976552584404,1,0,1,0.5714285714285714
223,0.27875360095282886,0.40262491658037525,0.46162565833565417,0.15000000000000002,0.7142857142857142,0.6792566110800579,1,0,1,0.5714285714285714
224,0.36172783601759284,0.35601134822329095,0.4251753103317588,0.25,0.6928571428571427,0.5169953326656691,1,0,1,0.5714285714285714
225,0.4471580313422192,0.34650871846821985,0.38710442465245043,0.25,0.6428571428571428,0.130120800775899,1,0,1,0.5714285714285714
226,0.2648178230095366,0.40262491658037525,0.46162565833565417,0.15000000000000002,0.7142857142857142,0.7740714077973826,0,0,1,0.5714285714285714
227,0.25042000230889383,0.18496389803771995,0.38710442465245043,0.050000000000000044,0.8214285714285713,0.5169953326656691,1,1,1,0.2857142857142857
228,0.6627578316815741,0.5843954754505596,0.5135478524859298,0.45000000000000007,0.8214285714285713,0.9025172702761631,1,1,1,0.2857142857142857
229,0.27875360095282886,0.2271911544608829,0.30547564888405,0.15000000000000002,0.8928571428571427,0.9025172702761631,1,0,1,0.0
230,0.4941545940184431,0.41177546717624014,0.5782165907588217,0.2,0.5357142857142857,0.6792566110800579,1,1,1,0.8571428571428572
231,0.4313637641589876,0.35601134822329095,0.4251753103317588,0.25,0.6928571428571427,0.130120800775899,1,0,1,0.5714285714285714
232,0.3979400086720377,0.36545247034522976,0.6527378244420246,0.30000000000000004,0.8214285714285713,0.6792566110800579,0,0,1,0.2857142857142857
233,0.3873898263387294,0.3273140231639642,0.4965878149904208,0.15000000000000002,0.5357142857142857,0.6792566110800579,1,1,0,0.2857142857142857
234,0.4471580313422192,0.4299126676635905,0.5301785479639483,0.30000000000000004,0.4285714285714285,0.6792566110800579,0,0,1,0.2857142857142857
235,0.27875360095282886,0.2271911544608829,0.40635138982437047,0.050000000000000044,0.8214285714285713,0.6792566110800579,1,0,1,0.14285714285714285
236,0.3222192947339193,0.2375400883338561,0.28379211334629373,0.30000000000000004,0.6428571428571428,0.3882976552584404,0,0,1,0.8571428571428572
237,0.4771212547196624,0.36545247034522976,0.38710442465245043,0.15000000000000002,0.7499999999999999,0.0,1,0,1,0.0
238,0.4345689040341989,0.3273140231639642,0.40635138982437047,0.25,0.7499999999999999,0.3882976552584404,0,0,1,0.0
239,0.5314789170422551,0.3841548709741447,0.46162565833565417,0.2,0.8214285714285713,0.5169953326656691,1,1,1,0.2857142857142857
